FXDE,20190214,113957,1.997,3
FXDE,20190214,114305,1.997,1
FXDE,20190214,114703,1.991,1
FXDE,20190214,114927,1.991,1
FXDE,20190214,115024,1.990,1
FXDE,20190214,115045,1.991,6
FXDE,20190214,115149,1.993,2
FXDE,20190214,115149,1.995,3
FXDE,20190214,115206,1.994,1
FXDE,20190214,115512,1.994,1
FXDE,20190214,115604,1.995,1
FXDE,20190214,115708,1.992,1
FXDE,20190214,120339,1.990,2
FXDE,20190214,120348,1.993,1
FXDE,20190214,120645,1.990,1
FXDE,20190214,120726,1.990,5
FXDE,20190214,120805,1.990,3
FXDE,20190214,121112,1.990,2
FXDE,20190214,121112,1.989,3
FXDE,20190214,121112,1.988,3
FXDE,20190214,121112,1.988,5
FXDE,20190214,121112,1.987,38
FXDE,20190214,121322,1.991,1
FXDE,20190214,121741,1.990,2
FXDE,20190214,121906,1.992,3
FXDE,20190214,121938,1.992,13
FXDE,20190214,122003,1.993,2
FXDE,20190214,122214,1.993,3
FXDE,20190214,123119,1.997,10
FXDE,20190214,123119,1.998,5
FXDE,20190214,123119,1.998,4
FXDE,20190214,123119,1.998,5
FXDE,20190214,123119,1.999,100
FXDE,20190214,123135,1.999,2
FXDE,20190214,123328,1.995,1
FXDE,20190214,123406,1.994,2
FXDE,20190214,123406,1.993,3
FXDE,20190214,123406,1.993,5
FXDE,20190214,123406,1.993,48
FXDE,20190214,123533,1.997,3
FXDE,20190214,123812,1.994,4
FXDE,20190214,123825,1.997,3
FXDE,20190214,123959,1.994,1
FXDE,20190214,125252,1.994,1
FXDE,20190214,125459,1.994,1
FXDE,20190214,130036,1.992,1
FXDE,20190214,130215,1.992,4
FXDE,20190214,130219,1.995,10
FXDE,20190214,131340,1.992,1
FXDE,20190214,131503,1.992,9
FXDE,20190214,131835,1.990,1
FXDE,20190214,132549,1.990,40
FXDE,20190214,132615,1.992,1
FXDE,20190214,132819,1.992,1
FXDE,20190214,132906,1.992,7
FXDE,20190214,132906,1.992,3
FXDE,20190214,132906,1.992,1
FXDE,20190214,132906,1.993,1
FXDE,20190214,133007,1.992,1
FXDE,20190214,133839,1.988,2
FXDE,20190214,134552,1.988,1
FXDE,20190214,134602,1.991,1
FXDE,20190214,140736,1.993,1
FXDE,20190214,140736,1.994,2
FXDE,20190214,140736,1.994,2
FXDE,20190214,140736,1.996,1
FXDE,20190214,141810,1.996,1
FXDE,20190214,142259,1.996,1
FXDE,20190214,142505,1.997,2
FXDE,20190214,142505,1.998,10
FXDE,20190214,142505,1.998,28
FXDE,20190214,142642,1.998,8
FXDE,20190214,143443,1.996,3
FXDE,20190214,143443,1.996,5
FXDE,20190214,143443,1.995,2
FXDE,20190214,143508,1.995,3
FXDE,20190214,143716,1.998,6
FXDE,20190214,143716,1.999,1
FXDE,20190214,143716,1.999,4
FXDE,20190214,143716,1.999,5
FXDE,20190214,143716,1.999,8
FXDE,20190214,143716,1.995,11
FXDE,20190214,143814,1.998,11
FXDE,20190214,143858,1.998,1
FXDE,20190214,143923,1.998,1
FXDE,20190214,143949,1.998,1
FXDE,20190214,144331,1.998,2
FXDE,20190214,144817,1.997,1
FXDE,20190214,144944,1.997,4
FXDE,20190214,145003,1.997,4
FXDE,20190214,145217,1.994,2
FXDE,20190214,150445,1.996,6
FXDE,20190214,150600,1.999,1
FXDE,20190214,150822,1.996,2
FXDE,20190214,150822,1.996,4
FXDE,20190214,151205,1.997,2
FXDE,20190214,151442,1.996,1
FXDE,20190214,151458,1.996,2
FXDE,20190214,151458,1.996,1
FXDE,20190214,151527,1.996,126
FXDE,20190214,152205,1.996,1
FXDE,20190214,152205,1.996,1
FXDE,20190214,152654,1.999,1
FXDE,20190214,153404,1.998,4
FXDE,20190214,153404,1.998,5
FXDE,20190214,153404,1.999,2
FXDE,20190214,153419,1.999,16
FXDE,20190214,153546,1.996,1
FXDE,20190214,154247,1.995,1
FXDE,20190214,154342,1.995,1
FXDE,20190214,155438,1.996,1
FXDE,20190214,160117,1.996,4
FXDE,20190214,160308,1.998,1
FXDE,20190214,160409,1.998,1
FXDE,20190214,160705,1.998,9
FXDE,20190214,160831,1.999,4
FXDE,20190214,161024,1.999,1
FXDE,20190214,161535,1.999,1
FXDE,20190214,161625,1.999,10
FXDE,20190214,161627,1.999,1
FXDE,20190214,161900,1.999,1
FXDE,20190214,161900,1.999,5
FXDE,20190214,161905,2.000,17
FXDE,20190214,161905,2.000,1
FXDE,20190214,161905,2.000,10
FXDE,20190214,161905,2.000,1
FXDE,20190214,162016,1.999,8
FXDE,20190214,162033,1.998,1
FXDE,20190214,162822,2.002,1
FXDE,20190214,163043,2.000,1
FXDE,20190214,163116,1.997,2
FXDE,20190214,163116,1.997,2
FXDE,20190214,163331,2.000,1
FXDE,20190214,163449,1.999,1
FXDE,20190214,163942,2.001,1
FXDE,20190214,164215,2.003,1
FXDE,20190214,165209,1.994,100
FXDE,20190214,165209,1.994,1
FXDE,20190214,165211,1.994,1
FXDE,20190214,165233,1.993,100
FXDE,20190214,165351,1.993,1
FXDE,20190214,170156,1.985,1
FXDE,20190214,170345,1.985,7
FXDE,20190214,170519,1.988,1
FXDE,20190214,170519,1.989,9
FXDE,20190214,170909,1.988,3
FXDE,20190214,171153,1.984,1
FXDE,20190214,174500,1.986,5
FXDE,20190214,180315,1.989,1
FXDE,20190214,182432,1.991,1
FXDE,20190214,182432,1.992,25
FXDE,20190214,182631,1.991,1
FXDE,20190214,184103,1.991,1
