FXRU,20190214,110410,0.748,1
FXRU,20190214,110447,0.748,1
FXRU,20190214,110505,0.748,2
FXRU,20190214,110723,0.748,4
FXRU,20190214,110724,0.748,2
FXRU,20190214,110725,0.749,1
FXRU,20190214,110725,0.748,1
FXRU,20190214,110942,0.749,2
FXRU,20190214,110942,0.749,30
FXRU,20190214,110943,0.749,2
FXRU,20190214,110943,0.749,453
FXRU,20190214,111115,0.749,4
FXRU,20190214,111115,0.749,9
FXRU,20190214,111151,0.749,20
FXRU,20190214,111152,0.749,87
FXRU,20190214,111152,0.749,10
FXRU,20190214,111207,0.750,3
FXRU,20190214,111207,0.750,10
FXRU,20190214,111207,0.750,10
FXRU,20190214,111207,0.750,13
FXRU,20190214,111207,0.750,2
FXRU,20190214,111207,0.750,135
FXRU,20190214,111207,0.750,37
FXRU,20190214,111207,0.750,10
FXRU,20190214,111207,0.750,3
FXRU,20190214,111223,0.750,2
FXRU,20190214,111242,0.750,1
FXRU,20190214,111258,0.750,7
FXRU,20190214,111258,0.750,10
FXRU,20190214,111306,0.750,1
FXRU,20190214,111418,0.750,1
FXRU,20190214,111418,0.750,1
FXRU,20190214,111455,0.749,1
FXRU,20190214,111535,0.749,1
FXRU,20190214,111550,0.749,5
FXRU,20190214,111550,0.749,145
FXRU,20190214,111558,0.749,1
FXRU,20190214,111600,0.749,20
FXRU,20190214,111724,0.750,2
FXRU,20190214,111816,0.750,1
FXRU,20190214,111847,0.750,1
FXRU,20190214,111855,0.750,1
FXRU,20190214,111920,0.750,3
FXRU,20190214,112144,0.750,15
FXRU,20190214,112144,0.750,3
FXRU,20190214,112144,0.750,10
FXRU,20190214,112144,0.750,1
FXRU,20190214,112144,0.750,20
FXRU,20190214,112150,0.750,5
FXRU,20190214,112150,0.749,29
FXRU,20190214,112150,0.749,59
FXRU,20190214,112217,0.750,20
FXRU,20190214,112236,0.750,1
FXRU,20190214,112236,0.750,92
FXRU,20190214,112326,0.749,60
FXRU,20190214,112401,0.749,60
FXRU,20190214,112401,0.750,1
FXRU,20190214,112411,0.749,10
FXRU,20190214,112422,0.750,4
FXRU,20190214,112433,0.750,16
FXRU,20190214,112433,0.750,20
FXRU,20190214,112433,0.751,4
FXRU,20190214,112520,0.750,5
FXRU,20190214,112520,0.749,95
FXRU,20190214,112619,0.751,1
FXRU,20190214,112622,0.749,5
FXRU,20190214,112626,0.751,5
FXRU,20190214,112638,0.751,5
FXRU,20190214,112759,0.751,2
FXRU,20190214,112759,0.751,3
FXRU,20190214,112759,0.751,45
FXRU,20190214,112941,0.751,30
FXRU,20190214,113013,0.751,1
FXRU,20190214,113036,0.751,2
FXRU,20190214,113048,0.751,5
FXRU,20190214,113058,0.751,1
FXRU,20190214,113058,0.751,418
FXRU,20190214,113101,0.751,1
FXRU,20190214,113101,0.749,5
FXRU,20190214,113101,0.749,5
FXRU,20190214,113101,0.749,108
FXRU,20190214,113249,0.751,45
FXRU,20190214,113351,0.751,5
FXRU,20190214,113454,0.751,1
FXRU,20190214,113608,0.752,1
FXRU,20190214,113702,0.752,1
FXRU,20190214,113703,0.751,1
FXRU,20190214,113703,0.751,20
FXRU,20190214,113729,0.752,50
FXRU,20190214,113934,0.753,3
FXRU,20190214,113934,0.753,1
FXRU,20190214,113934,0.753,6
FXRU,20190214,114103,0.753,1
FXRU,20190214,114103,0.753,19
FXRU,20190214,114125,0.753,1
FXRU,20190214,114125,0.753,4
FXRU,20190214,114157,0.753,25
FXRU,20190214,114238,0.753,2
FXRU,20190214,114419,0.750,1
FXRU,20190214,114523,0.750,29
FXRU,20190214,114523,0.750,5
FXRU,20190214,114523,0.749,9
FXRU,20190214,114523,0.749,7
FXRU,20190214,114606,0.752,2
FXRU,20190214,114614,0.752,2
FXRU,20190214,115155,0.752,10
FXRU,20190214,115201,0.751,3
FXRU,20190214,115310,0.751,2
FXRU,20190214,115321,0.751,44
FXRU,20190214,115322,0.751,10
FXRU,20190214,115422,0.751,5
FXRU,20190214,115623,0.750,2
FXRU,20190214,115623,0.750,5
FXRU,20190214,115649,0.749,5
FXRU,20190214,115649,0.749,1
FXRU,20190214,115649,0.749,10
FXRU,20190214,115649,0.749,5
FXRU,20190214,115958,0.750,1
FXRU,20190214,120120,0.750,1
FXRU,20190214,120454,0.748,1
FXRU,20190214,120454,0.748,2
FXRU,20190214,120541,0.750,2
FXRU,20190214,120752,0.750,7
FXRU,20190214,120855,0.750,5
FXRU,20190214,120906,0.750,6
FXRU,20190214,120920,0.748,3
FXRU,20190214,120920,0.748,5
FXRU,20190214,120920,0.748,92
FXRU,20190214,120921,0.748,1
FXRU,20190214,121025,0.748,18
FXRU,20190214,121025,0.748,112
FXRU,20190214,121055,0.750,22
FXRU,20190214,121055,0.750,1
FXRU,20190214,121055,0.750,47
FXRU,20190214,121101,0.748,8
FXRU,20190214,121334,0.749,1
FXRU,20190214,121454,0.749,1
FXRU,20190214,121521,0.748,1
FXRU,20190214,121624,0.748,1
FXRU,20190214,121741,0.749,1
FXRU,20190214,121831,0.748,1
FXRU,20190214,121923,0.748,11
FXRU,20190214,121923,0.748,9
FXRU,20190214,121938,0.748,24
FXRU,20190214,122002,0.749,1
FXRU,20190214,122038,0.748,10
FXRU,20190214,122128,0.749,2
FXRU,20190214,122149,0.748,3
FXRU,20190214,122553,0.749,3
FXRU,20190214,122621,0.749,17
FXRU,20190214,122712,0.748,1
FXRU,20190214,122827,0.749,7
FXRU,20190214,122832,0.749,59
FXRU,20190214,122832,0.748,41
FXRU,20190214,123438,0.748,1
FXRU,20190214,124033,0.749,20
FXRU,20190214,124039,0.749,1
FXRU,20190214,124121,0.749,1
FXRU,20190214,124146,0.749,7
FXRU,20190214,124158,0.748,1
FXRU,20190214,124158,0.748,32
FXRU,20190214,124159,0.749,21
FXRU,20190214,124159,0.749,30
FXRU,20190214,124159,0.749,40
FXRU,20190214,124159,0.750,9
FXRU,20190214,124209,0.750,1
FXRU,20190214,124209,0.750,49
FXRU,20190214,124318,0.750,1
FXRU,20190214,124348,0.749,1
FXRU,20190214,124602,0.750,50
FXRU,20190214,124842,0.750,1
FXRU,20190214,124851,0.749,2
FXRU,20190214,124851,0.748,22
FXRU,20190214,125011,0.750,2
FXRU,20190214,125157,0.749,23
FXRU,20190214,125157,0.750,19
FXRU,20190214,125326,0.750,1
FXRU,20190214,125329,0.748,20
FXRU,20190214,125339,0.748,66
FXRU,20190214,130217,0.748,6
FXRU,20190214,130254,0.749,2
FXRU,20190214,130254,0.749,3
FXRU,20190214,130431,0.749,9
FXRU,20190214,130431,0.750,1
FXRU,20190214,130832,0.749,5
FXRU,20190214,131028,0.748,17
FXRU,20190214,131028,0.748,1
FXRU,20190214,131028,0.748,10
FXRU,20190214,131028,0.748,56
FXRU,20190214,131028,0.748,6
FXRU,20190214,131041,0.749,1
FXRU,20190214,131305,0.749,15
FXRU,20190214,131635,0.749,2
FXRU,20190214,131843,0.748,1
FXRU,20190214,131858,0.749,3
FXRU,20190214,132611,0.749,1
FXRU,20190214,132642,0.749,10
FXRU,20190214,132917,0.748,1
FXRU,20190214,133045,0.749,1
FXRU,20190214,133342,0.749,2
FXRU,20190214,133602,0.748,3
FXRU,20190214,133832,0.748,4
FXRU,20190214,134025,0.748,31
FXRU,20190214,134025,0.748,67
FXRU,20190214,134442,0.748,196
FXRU,20190214,134600,0.749,70
FXRU,20190214,135014,0.749,6
FXRU,20190214,135014,0.749,1
FXRU,20190214,135014,0.750,79
FXRU,20190214,140047,0.748,50
FXRU,20190214,140103,0.749,12
FXRU,20190214,140205,0.749,10
FXRU,20190214,140355,0.749,1
FXRU,20190214,140503,0.749,6
FXRU,20190214,140833,0.749,15
FXRU,20190214,141045,0.749,6
FXRU,20190214,141045,0.749,4
FXRU,20190214,141349,0.749,1
FXRU,20190214,141604,0.749,1
FXRU,20190214,141611,0.749,3
FXRU,20190214,142031,0.749,1
FXRU,20190214,142115,0.749,1
FXRU,20190214,142524,0.749,3
FXRU,20190214,142524,0.748,34
FXRU,20190214,142555,0.748,77
FXRU,20190214,142555,0.748,221
FXRU,20190214,142555,0.748,5
FXRU,20190214,142555,0.748,5
FXRU,20190214,142555,0.747,5
FXRU,20190214,142555,0.747,20
FXRU,20190214,142849,0.749,53
FXRU,20190214,143019,0.747,15
FXRU,20190214,143716,0.749,24
FXRU,20190214,143716,0.749,1
FXRU,20190214,143802,0.748,1
FXRU,20190214,143842,0.749,1
FXRU,20190214,144505,0.749,1
FXRU,20190214,144712,0.749,1
FXRU,20190214,144759,0.749,1
FXRU,20190214,145229,0.749,1
FXRU,20190214,145256,0.749,1
FXRU,20190214,145313,0.749,2
FXRU,20190214,145409,0.749,2
FXRU,20190214,145501,0.749,3
FXRU,20190214,145706,0.749,9
FXRU,20190214,145706,0.749,1
FXRU,20190214,145955,0.749,35
FXRU,20190214,145955,0.749,100
FXRU,20190214,150005,0.750,3.000
FXRU,20190214,150133,0.750,11
FXRU,20190214,150148,0.750,3.000
FXRU,20190214,150150,0.750,1.486
FXRU,20190214,150150,0.750,1
FXRU,20190214,150150,0.750,10
FXRU,20190214,150150,0.750,8
FXRU,20190214,150150,0.750,60
FXRU,20190214,150150,0.750,2
FXRU,20190214,150150,0.750,10
FXRU,20190214,150320,0.750,12
FXRU,20190214,150320,0.750,258
FXRU,20190214,150527,0.750,1
FXRU,20190214,151034,0.749,1
FXRU,20190214,151351,0.750,1
FXRU,20190214,151619,0.750,2
FXRU,20190214,151912,0.750,3
FXRU,20190214,151929,0.750,75
FXRU,20190214,151935,0.750,6
FXRU,20190214,152008,0.749,78
FXRU,20190214,152008,0.749,2
FXRU,20190214,152139,0.749,2
FXRU,20190214,152210,0.749,1
FXRU,20190214,152401,0.750,1
FXRU,20190214,153313,0.749,5
FXRU,20190214,153313,0.749,10
FXRU,20190214,153313,0.749,3
FXRU,20190214,153313,0.749,19
FXRU,20190214,153347,0.750,11
FXRU,20190214,153347,0.750,43
FXRU,20190214,153350,0.750,68
FXRU,20190214,153351,0.750,136
FXRU,20190214,153638,0.749,1
FXRU,20190214,153755,0.749,50
FXRU,20190214,153811,0.749,10
FXRU,20190214,153832,0.749,1
FXRU,20190214,153944,0.749,8
FXRU,20190214,154804,0.749,11
FXRU,20190214,154804,0.749,59
FXRU,20190214,155154,0.750,10
FXRU,20190214,155535,0.750,1
FXRU,20190214,155555,0.750,1
FXRU,20190214,160254,0.749,1
FXRU,20190214,160326,0.750,5
FXRU,20190214,160513,0.749,32
FXRU,20190214,160716,0.750,61
FXRU,20190214,160719,0.750,1.053
FXRU,20190214,161016,0.750,1
FXRU,20190214,161016,0.750,2
FXRU,20190214,161016,0.750,2
FXRU,20190214,161016,0.750,195
FXRU,20190214,161142,0.750,2
FXRU,20190214,161314,0.750,1
FXRU,20190214,161324,0.750,2
FXRU,20190214,161912,0.750,1
FXRU,20190214,161914,0.750,1
FXRU,20190214,162020,0.750,78
FXRU,20190214,162020,0.750,612
FXRU,20190214,162020,0.750,10
FXRU,20190214,162020,0.750,10
FXRU,20190214,162040,0.750,10
FXRU,20190214,162040,0.750,10
FXRU,20190214,162100,0.750,10
FXRU,20190214,162100,0.750,5
FXRU,20190214,162100,0.750,1
FXRU,20190214,162100,0.749,4
FXRU,20190214,162120,0.749,10
FXRU,20190214,162120,0.749,10
FXRU,20190214,162140,0.749,10
FXRU,20190214,162140,0.749,10
FXRU,20190214,162200,0.749,10
FXRU,20190214,162200,0.749,10
FXRU,20190214,162220,0.749,10
FXRU,20190214,162220,0.749,10
FXRU,20190214,162240,0.749,10
FXRU,20190214,162240,0.749,10
FXRU,20190214,162241,0.749,2
FXRU,20190214,162300,0.749,10
FXRU,20190214,162300,0.749,10
FXRU,20190214,162320,0.749,10
FXRU,20190214,162320,0.749,10
FXRU,20190214,162340,0.749,10
FXRU,20190214,162340,0.749,10
FXRU,20190214,162401,0.749,10
FXRU,20190214,162401,0.749,10
FXRU,20190214,162421,0.749,10
FXRU,20190214,162421,0.749,10
FXRU,20190214,162441,0.749,10
FXRU,20190214,162441,0.749,10
FXRU,20190214,162501,0.749,10
FXRU,20190214,162501,0.749,10
FXRU,20190214,162521,0.749,10
FXRU,20190214,162521,0.749,10
FXRU,20190214,162526,0.749,1
FXRU,20190214,162541,0.749,10
FXRU,20190214,162541,0.749,10
FXRU,20190214,162558,0.749,1
FXRU,20190214,162601,0.749,10
FXRU,20190214,162601,0.749,10
FXRU,20190214,162617,0.749,1
FXRU,20190214,162621,0.749,10
FXRU,20190214,162621,0.749,10
FXRU,20190214,162641,0.749,10
FXRU,20190214,162641,0.749,10
FXRU,20190214,162657,0.749,1
FXRU,20190214,162701,0.749,10
FXRU,20190214,162701,0.749,10
FXRU,20190214,162721,0.749,10
FXRU,20190214,162721,0.749,10
FXRU,20190214,162741,0.749,10
FXRU,20190214,162741,0.749,10
FXRU,20190214,162801,0.749,10
FXRU,20190214,162801,0.749,5
FXRU,20190214,162801,0.749,5
FXRU,20190214,162821,0.749,10
FXRU,20190214,162821,0.749,10
FXRU,20190214,162841,0.749,10
FXRU,20190214,162841,0.749,10
FXRU,20190214,162901,0.748,10
FXRU,20190214,162901,0.748,10
FXRU,20190214,162921,0.748,10
FXRU,20190214,162921,0.748,10
FXRU,20190214,162941,0.748,10
FXRU,20190214,162941,0.748,10
FXRU,20190214,163001,0.748,10
FXRU,20190214,163001,0.748,10
FXRU,20190214,163021,0.748,10
FXRU,20190214,163021,0.748,10
FXRU,20190214,163041,0.748,10
FXRU,20190214,163041,0.748,10
FXRU,20190214,163101,0.747,10
FXRU,20190214,163101,0.747,10
FXRU,20190214,163121,0.747,10
FXRU,20190214,163121,0.747,10
FXRU,20190214,163136,0.749,30
FXRU,20190214,163141,0.747,10
FXRU,20190214,163141,0.747,10
FXRU,20190214,163201,0.748,10
FXRU,20190214,163201,0.748,10
FXRU,20190214,163221,0.748,10
FXRU,20190214,163221,0.748,10
FXRU,20190214,163241,0.748,10
FXRU,20190214,163241,0.748,10
FXRU,20190214,163301,0.748,10
FXRU,20190214,163301,0.748,10
FXRU,20190214,163340,0.748,10
FXRU,20190214,163340,0.748,10
FXRU,20190214,163400,0.748,10
FXRU,20190214,163400,0.748,10
FXRU,20190214,163420,0.748,10
FXRU,20190214,163420,0.748,10
FXRU,20190214,163440,0.748,10
FXRU,20190214,163440,0.748,10
FXRU,20190214,163500,0.748,10
FXRU,20190214,163500,0.748,10
FXRU,20190214,163520,0.748,10
FXRU,20190214,163520,0.748,10
FXRU,20190214,163525,0.748,20
FXRU,20190214,163540,0.748,10
FXRU,20190214,163540,0.748,10
FXRU,20190214,163600,0.748,10
FXRU,20190214,163600,0.748,10
FXRU,20190214,163612,0.748,10
FXRU,20190214,163621,0.748,10
FXRU,20190214,163621,0.748,10
FXRU,20190214,163641,0.748,10
FXRU,20190214,163641,0.748,10
FXRU,20190214,163701,0.748,10
FXRU,20190214,163701,0.748,10
FXRU,20190214,163721,0.748,10
FXRU,20190214,163721,0.748,10
FXRU,20190214,163741,0.748,10
FXRU,20190214,163741,0.748,10
FXRU,20190214,163800,0.748,118
FXRU,20190214,163801,0.748,10
FXRU,20190214,163801,0.748,10
FXRU,20190214,163821,0.748,10
FXRU,20190214,163821,0.748,10
FXRU,20190214,163841,0.748,43
FXRU,20190214,163841,0.748,10
FXRU,20190214,163841,0.748,10
FXRU,20190214,163842,0.749,43
FXRU,20190214,163901,0.748,10
FXRU,20190214,163901,0.748,10
FXRU,20190214,163919,0.749,13
FXRU,20190214,163921,0.749,10
FXRU,20190214,163921,0.749,10
FXRU,20190214,163941,0.749,10
FXRU,20190214,163941,0.749,10
FXRU,20190214,164001,0.750,10
FXRU,20190214,164001,0.749,10
FXRU,20190214,164021,0.749,10
FXRU,20190214,164021,0.749,10
FXRU,20190214,164041,0.749,6
FXRU,20190214,164041,0.748,4
FXRU,20190214,164041,0.748,10
FXRU,20190214,164102,0.748,10
FXRU,20190214,164102,0.748,10
FXRU,20190214,164122,0.748,10
FXRU,20190214,164122,0.748,10
FXRU,20190214,164142,0.748,10
FXRU,20190214,164142,0.748,10
FXRU,20190214,164202,0.748,10
FXRU,20190214,164202,0.748,10
FXRU,20190214,164222,0.749,10
FXRU,20190214,164222,0.749,6
FXRU,20190214,164242,0.749,8
FXRU,20190214,164340,0.749,1
FXRU,20190214,164744,0.749,1
FXRU,20190214,164904,0.749,2
FXRU,20190214,164904,0.748,1
FXRU,20190214,165143,0.749,76
FXRU,20190214,165335,0.748,4
FXRU,20190214,165510,0.748,30
FXRU,20190214,165811,0.749,39
FXRU,20190214,165811,0.749,40
FXRU,20190214,165811,0.750,421
FXRU,20190214,165909,0.750,30
FXRU,20190214,165909,0.750,40
FXRU,20190214,165935,0.748,20
FXRU,20190214,170014,0.750,1
FXRU,20190214,170049,0.748,7
FXRU,20190214,170103,0.748,1
FXRU,20190214,170124,0.748,1
FXRU,20190214,170144,0.748,5
FXRU,20190214,170815,0.750,25
FXRU,20190214,171341,0.750,1
FXRU,20190214,171454,0.750,1
FXRU,20190214,171817,0.750,30
FXRU,20190214,171817,0.750,30
FXRU,20190214,171817,0.750,155
FXRU,20190214,172112,0.750,10
FXRU,20190214,172951,0.750,16
FXRU,20190214,173220,0.750,2
FXRU,20190214,173256,0.750,10
FXRU,20190214,173541,0.750,47
FXRU,20190214,173602,0.750,5
FXRU,20190214,173704,0.750,3
FXRU,20190214,173739,0.750,10
FXRU,20190214,173847,0.750,2
FXRU,20190214,174022,0.750,384
FXRU,20190214,174022,0.750,1
FXRU,20190214,174022,0.750,303
FXRU,20190214,174238,0.750,20
FXRU,20190214,174506,0.750,1
FXRU,20190214,174559,0.750,1
FXRU,20190214,174559,0.750,99
FXRU,20190214,174643,0.750,578
FXRU,20190214,174643,0.750,70
FXRU,20190214,174643,0.751,252
FXRU,20190214,174755,0.751,1
FXRU,20190214,175027,0.751,2
FXRU,20190214,175100,0.751,22
FXRU,20190214,175112,0.751,8
FXRU,20190214,175213,0.751,1
FXRU,20190214,175414,0.750,1
FXRU,20190214,175513,0.750,2
FXRU,20190214,175617,0.751,1
FXRU,20190214,180230,0.750,9
FXRU,20190214,180621,0.750,2
FXRU,20190214,180645,0.750,10
FXRU,20190214,180940,0.751,24
FXRU,20190214,180940,0.751,36
FXRU,20190214,180940,0.751,10
FXRU,20190214,180940,0.751,50
FXRU,20190214,181054,0.751,43
FXRU,20190214,181054,0.750,90
FXRU,20190214,181104,0.750,1
FXRU,20190214,181239,0.751,1
FXRU,20190214,181253,0.750,7
FXRU,20190214,181359,0.751,1
FXRU,20190214,181433,0.751,1
FXRU,20190214,181612,0.750,2
FXRU,20190214,181711,0.751,1
FXRU,20190214,181904,0.751,36
FXRU,20190214,181947,0.750,1
FXRU,20190214,182303,0.750,1
FXRU,20190214,182509,0.751,2
FXRU,20190214,182736,0.750,2
FXRU,20190214,182736,0.750,6
FXRU,20190214,182736,0.750,1
FXRU,20190214,182740,0.750,1
FXRU,20190214,182740,0.750,1
FXRU,20190214,182740,0.750,25
FXRU,20190214,182800,0.750,4
FXRU,20190214,182831,0.750,11
FXRU,20190214,183044,0.751,5
FXRU,20190214,183220,0.751,1
FXRU,20190214,183224,0.751,2
FXRU,20190214,183257,0.751,10
FXRU,20190214,183359,0.749,1
FXRU,20190214,183425,0.751,1
FXRU,20190214,183507,0.751,3
FXRU,20190214,183826,0.751,1
FXRU,20190214,183940,0.751,436
FXRU,20190214,184307,0.751,1
FXRU,20190214,184408,0.751,1
